hash,token_address,tokens,vendedor,comprador,simbolo
0xde9514211b0a834ae53f9ab984d237f0554a2c2900342ba654b3f9cbf5d080e5,0x6b7c34c8a1ffd4238e702243f0ff005680037fad,1.0,0x58523dfd74b30d6f9230e782674bb438bcfd8622,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-VLC-8
0x8ffc0e526d215d19ea833fe005df1e20f628147fc1aa1e541e3ad0602d686855,0x820380fea111509a38297fa2971eee5b41a5aeca,0.16305047,0x0fc02d28d691eaf59b6d2dd25823766d83dc1aac,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-RDO-3
0xc5ca282b9c134671261ce9282b7b1ec947b444a2a3de21b9fd5e81d2aac3eff7,0xca53dd67cfa553d9e31c377602fb217dff9eadff,0.4808876,0x0fc02d28d691eaf59b6d2dd25823766d83dc1aac,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-SMA-2
0x04a26bdfca989f3e868e02a8d12f151696d9f8c2bd2b1be56351f265a32a675e,0xaca38d593f7775334fa1b84a865f19396f62f760,1.0,0xeb4ea3b80a787863c729fc6c28b68c64a5a27089,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-MLG-6
0xf4a0f06bdb8d6823f34bea1119d431c66e034a72d4ac0ec98790a68be37093c3,0x3b7455335fc7c3839167ed8fc173405908ffdf15,0.5,0xd73d0b5775caf7ff914d8643bc31bbfb1db2f3c6,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-TLM-2
0xe84678b8e0700455a8f07e73735cf231c9aaa9f70f30ff1f475b6acc5cd34fda,0x1998bc7570ae301154e0c3017acbb200b87ad1af,1.0,0x00052f4b152f55d68dc811c463d71620c645d53c,0x8b064b79f1f26009e2b1e35ae8e55eb04d5bec6c,Reental-IDX-1
0x7413b5d2c5f64308f08bdcb907c938d690374be958a632422a349fdb5158c866,0x7aa21fabd73e8d3aa5d5c5994af6b62cfcea3fe4,1.0,0x049967c7d41f1c9b65fad17988700a534eb75bf0,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-SHL-1
0x6d7d9bceb45a2eafb52be81f2dbbbe93839135c19830b7b476d0f820ff2d5c6b,0x1998bc7570ae301154e0c3017acbb200b87ad1af,0.99940892,0x00052f4b152f55d68dc811c463d71620c645d53c,0x597b0a5affb28059f315f6dfca6c67d365514a01,Reental-IDX-1
0xe5f90ac31a956d32e677755499eb36f0149856b5130a01da701cd4546f0925dd,0xac6b91d535bdedb731045ed823d2a6c3ad5b5177,0.00235405,0xd7c29b7bdff2e120af60efbbdd420b576abd3a72,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-OVD-1
0x981df24df098e3fcc9070eb02a22217ea6c7202ebd09014b3edd48bf47c6c8ba,0xaca38d593f7775334fa1b84a865f19396f62f760,0.11005984,0xb222b61c259e22546bfe9edd0b4eecc73aec3cf9,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-MLG-6
0xc9e289fc422136ec60ee1cf351ad0359325282cbec208a6bc180feb0c494ebe1,0x68f73061bdf369c2562f4c0ea4e940f362d1a97f,1.0,0xfb8482d3a050b09d9dd3d3fb44e858864ef649f8,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-ATL-1
0x0378e7e17937479385a8e5eed08f5f2a9eb6d6d9ba3438756bde0a32a390706b,0x7aa21fabd73e8d3aa5d5c5994af6b62cfcea3fe4,0.5,0x00052f4b152f55d68dc811c463d71620c645d53c,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-SHL-1
0xb61d76e7390c6dd02691915627323957c330224e37ca1da05aa993e474b96b8a,0x9c09c8525c5baa3b254cb0a60d3565cfbd5c9f28,1.5,0xd73d0b5775caf7ff914d8643bc31bbfb1db2f3c6,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-JAX-3
0xc897138c1d00765a5da1ce9495a6592fb9bb47acde6da1f2c9dd2b045fa50306,0x9c09c8525c5baa3b254cb0a60d3565cfbd5c9f28,0.5,0x00052f4b152f55d68dc811c463d71620c645d53c,0x05e74a03af1b3c9ea1cd7569bffe2a26ed33b373,Reental-JAX-3
0x7e495bf32f2ae97c0d1cffca58f179c960e4339793eaa43c0144c9ffd02b157c,0xb5a1a4f29b7376c091d6f4c7689be4b7cd5a6d98,0.39678942,0x289d2e28b4bfa10199895b8cd055de76b11d0333,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-VLC-6
0x2e7b6e1f88304e10dd8d79ba2628a7cce455c9e741b4cf51e7501900a9ba5d14,0xcc4c1ce8d335bd40a0acf17b9ab08c030cc299aa,0.5,0x00052f4b152f55d68dc811c463d71620c645d53c,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-PRO-100
0xee4bf40311fc9fcc6f21b1cbe69ff54ae437b106216794a7cc338712be3118bd,0x6da0652a8481a774f5164612ab0ab18f105ad243,0.42489697,0xce89063272ecce1cda2086670ff94cbc690b8f5f,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-CLVM-1
0xb61c26a8e5aafff3b8cdb8750b88a0979460bf48bdec74a73263e0cbeec14c07,0x68f73061bdf369c2562f4c0ea4e940f362d1a97f,0.5,0x00052f4b152f55d68dc811c463d71620c645d53c,0x05e74a03af1b3c9ea1cd7569bffe2a26ed33b373,Reental-ATL-1
0xa7fdd8f414fdd0fcfce98470b0883e88cbbc6baddd988b70daa7ee73d8e14f70,0x9c09c8525c5baa3b254cb0a60d3565cfbd5c9f28,0.5,0x00052f4b152f55d68dc811c463d71620c645d53c,0x05e74a03af1b3c9ea1cd7569bffe2a26ed33b373,Reental-JAX-3
0xdd4282699abbb25c7eaa64998842761c320da0060c9cffa7b92a647f8bb5d6c2,0x7469b9381bfa8a34bef9dfaad03d75f60947f957,1.0,0xce89063272ecce1cda2086670ff94cbc690b8f5f,0x00052f4b152f55d68dc811c463d71620c645d53c,Reental-CDP-3
0x27b8c2155d4f0c68811b0ef96d7616f178fc6cd633ef0738f43d5cbc15fcb320,0x7469b9381bfa8a34bef9dfaad03d75f60947f957,0.5,0x00052f4b152f55d68dc811c463d71620c645d53c,0x07f29c066602d8ac46b69aa242a628650cc9a56f,Reental-CDP-3
0xd0191970bf99702272b4e01522dd6af8738fc8b1dfdf0af5c0a47ac1caa83b57,0xaca38d593f7775334fa1b84a865f19396f62f760,0.13003961,0x8941000c7fc78672c65fb44fb9d230f3a98b5388,0x000fc7a776db40b9a932db0143fde98350c46009,Reental-MLG-6
0xf3ece4b267fb1e1c6657d7cacd58e923912a12d7b5c33e97e0459b2f30683796,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-RDO-2
0x88868e54b9a2483e356298f3f2d04af66694d39ad793ba0e5b4e7e9bff902166,0xe7d35f9248ea53943765928c0d9dc027a0129f28,1.01,0xbe0c2ea5dc44da6ad45469ad1a1c8a4ad1ef898f,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MLG-3
0x801b9f823e7b52ba286efabc8ab67b22f697b58193f339d99f8165c46c1834a3,0x820380fea111509a38297fa2971eee5b41a5aeca,0.1,0x001b419f09b1da9886f9290c25ad66887a374181,0xcd85a5512f7d6ecb2d60256f9975b5f52617db57,Reental-RDO-3
0xb10894ef6ad0be45ed1cd57c2ab086e00acefe69fa1fa91d229693ea709c31d6,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,2.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xf946b798367fdf5afd05d94ed4f1185cbead1788,Reental-RDO-2
0xa7d7df78475fdb47127fc34e42f72f4b1a66d4c11f329d57fbd770059b04e1c8,0x33be67454ae817337db15877fd4106c5cd5206c5,1.94,0x0cb29d82f3631b457cf4fd8bb4c616256097c9a4,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MLG-5
0x331e866ae0d87fb02117688e9402cdd955e808689ae4a0e264432f8484d1dc95,0x3b7455335fc7c3839167ed8fc173405908ffdf15,3.0,0x0cb29d82f3631b457cf4fd8bb4c616256097c9a4,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-2
0xed40997112f142325a06acba32065f64c3eb7ba4e8a5b56a9fd8f8b0d0b59ea5,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,3.0,0x0cb29d82f3631b457cf4fd8bb4c616256097c9a4,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-CLVM-2
0x39386fd16ce5a358ff6517eaaf2e98a08196797df417429743babb4066755f3a,0x6da0652a8481a774f5164612ab0ab18f105ad243,3.0,0x0cb29d82f3631b457cf4fd8bb4c616256097c9a4,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-CLVM-1
0xeef066a6849799fee5c1556dcceac24bfc5f6f6fd1b7b5787230b420653f9fcb,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,5.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-CLVM-2
0x7c83c1a995ad64080fe47efe79688610f7d5a378ed3de4bd610834790529857e,0xb0825e7a4093d21ed076883f8aca33300631291e,1.8,0x99b6b6f3d833d41cf50c9dc24c1c954e4124bef6,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MIA-3
0x954d2091924e89c70f26c3c560946ade49cdb1a89970e8c738f88992bfbb7f0c,0x3b7455335fc7c3839167ed8fc173405908ffdf15,3.0,0x99b6b6f3d833d41cf50c9dc24c1c954e4124bef6,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-2
0x04d29a0ba4c555997366c276199daaf1f35f2e187017b5846f81048d275c744f,0x3b7455335fc7c3839167ed8fc173405908ffdf15,3.0,0x99b6b6f3d833d41cf50c9dc24c1c954e4124bef6,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-2
0x0e5e260605d6cbcd9ee438a6f0a7901a5d0919922620a3256e46935ccf4794a5,0x3b7455335fc7c3839167ed8fc173405908ffdf15,2.0,0x99b6b6f3d833d41cf50c9dc24c1c954e4124bef6,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-2
0x34ba5590e09b7b50367a52aa2c94fdeba415e9253f5fdf5e3d28814528be8e66,0x9c09c8525c5baa3b254cb0a60d3565cfbd5c9f28,2.0,0x3903f6e74c9c6eb235e22efe48001058fbbe2e4c,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-JAX-3
0xbfe9ee86c76d35b287cd59afe13ae4cd727c5fb2f0dad3fad5c5d7e5b1af4b3d,0x6da0652a8481a774f5164612ab0ab18f105ad243,3.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-CLVM-1
0xc485e123f54851068b72993f38e860e612581fd37301e8e26d2f7b803a6b1200,0xf1ec7e14489683babdb9299e5f9908d19a8759dc,5.0,0x537f6350c88ca065223ecf87558b326b9a524d3c,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MIA-2
0xefa791889338c14601624f5875b50f549b589cf372f621da2be2335eda5de6c0,0xf1ec7e14489683babdb9299e5f9908d19a8759dc,2.0,0x99b6b6f3d833d41cf50c9dc24c1c954e4124bef6,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MIA-2
0x65767a8f127dbd47d532845c2f38eeb72dbe4a6d36fffe149f2519dada36fa20,0xca53dd67cfa553d9e31c377602fb217dff9eadff,2.0,0x985702fb3c75a0f45412dbc1937195c28042d92b,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-SMA-2
0x774673b14ebf654f156fe71e1ed6278dfcf356ab6a83f32bdcaa9f30bdeef1b7,0x33be67454ae817337db15877fd4106c5cd5206c5,2.0,0x38e3ef7221ceb42a6f6b1e91d63caefcdf71eca0,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MLG-5
0x04919fda6bc804d425bebbc9b061eb7321e7296087c783b03057a4bedda3c990,0x820380fea111509a38297fa2971eee5b41a5aeca,2.67,0x88102fba6595f2f5b33f42e7a86ef82cf12ea9f3,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-RDO-3
0xc77f91fed146bf930d01a7b53d78cde00eb5a98824c8aaec3454e4a63bb040a2,0x33be67454ae817337db15877fd4106c5cd5206c5,1.0,0x7a35f2d919948df188237c4a92acf2c5c642899f,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MLG-5
0x45b7a8f0fc9f2c8289e95100aea1f4ea9707486c3cc431caaea67a0ad9ee7094,0xac6b91d535bdedb731045ed823d2a6c3ad5b5177,2.96,0xd7c29b7bdff2e120af60efbbdd420b576abd3a72,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-OVD-1
0xf247160536cf4014066e5c167ac0780b8b8fe049bd888c7303d0b9f3e58f3b97,0x820380fea111509a38297fa2971eee5b41a5aeca,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x3154a6d051ec14bd7c76006e6e7ad83f482a5538,Reental-RDO-3
0xe126d6ad41a6ae1756ce58901398767c7288d7a4d021cf183385cb0b83880c70,0x6da0652a8481a774f5164612ab0ab18f105ad243,1.0,0xba4b31472128d6c90b1f259e43f24f3b90c04444,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-CLVM-1
0xe2b0caff7979354a0a2fbccf3f0e234eb2706a0111d6ae1d7f3c064a72dd6a0f,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,3.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x3903f6e74c9c6eb235e22efe48001058fbbe2e4c,Reental-CLVM-2
0x8764e79faa8481c366ca24425f30afa6271f229e12d0d3d1dcc27f0069669767,0x6da0652a8481a774f5164612ab0ab18f105ad243,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xdf50cbf0ea828d6d3fb7b59f905a56ec64d5036d,Reental-CLVM-1
0x48360a269f992ac6371966b1e44a301942b03b95407c59d69043fbb5286d5b8e,0xaca38d593f7775334fa1b84a865f19396f62f760,0.5,0x001b419f09b1da9886f9290c25ad66887a374181,0x1015b4011043843560ea01d7d1cd7ff0c7f52493,Reental-MLG-6
0x0ddf20b32d2091c327ccd45d2f5f5bbb2b68c0ff53431d786fc3aad475ef0e2e,0xaca38d593f7775334fa1b84a865f19396f62f760,0.1217424,0x81e84dc4214ae61ba4a75403117bb6ff229c6e9e,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MLG-6
0xdb142338799584ec0e465acffa57d7f171d8b250f97bfd7ab783c847a4ccb599,0xaca38d593f7775334fa1b84a865f19396f62f760,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x6332931191fb4d7266d6bddbae9fb8850746d8d8,Reental-MLG-6
0x2482376deebe1109f3b7330ac2658501b6f5058cfa2fbc69948ce48dfe722ba3,0x33be67454ae817337db15877fd4106c5cd5206c5,1.36005146,0x001b419f09b1da9886f9290c25ad66887a374181,0x6332931191fb4d7266d6bddbae9fb8850746d8d8,Reental-MLG-5
0x27f04c502bd2131d2c9a3b3ac7a4f9cb374eec64b9a5c00caf8c936428170b60,0x33be67454ae817337db15877fd4106c5cd5206c5,2.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xaf72ab45ecc69cfbcebddc32f778713efb1751b6,Reental-MLG-5
0xea1135b9de95b9ac770bee787490567b88567705e6738c8b6a8aba185576cd1a,0xac6b91d535bdedb731045ed823d2a6c3ad5b5177,2.96,0x001b419f09b1da9886f9290c25ad66887a374181,0x30224e3655596370677cf48bd61d01391cb9407a,Reental-OVD-1
0xddf106b3dfd1e91e9e50e48f0bb1bcd47840fba912a6598136939e2b80443b8e,0xf1ec7e14489683babdb9299e5f9908d19a8759dc,2.0,0x99b6b6f3d833d41cf50c9dc24c1c954e4124bef6,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-MIA-2
0x25596dc11a91aece4d2db112834f3274749faad026469a026b1296dc9bea7e97,0x9c09c8525c5baa3b254cb0a60d3565cfbd5c9f28,2.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xd4ac195ea4e3e236e11fd553e82b3d11e358ed69,Reental-JAX-3
0xe11a58475b54e23d4efa2e10da755ca8548531295f8e2843d3fda49c5fa8a05e,0x3b7455335fc7c3839167ed8fc173405908ffdf15,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x90d5f0db43c5f0be2849097c0cd2afaec66356e8,Reental-TLM-2
0xde78c1fefce5079e9c8c9901ec63ac7fa29e898493a557c09b874a7d83083139,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,1.23609308,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-RDO-2
0x4f7affeafac40f4b9de7abcbc60164811a19e973c3cfdd79e59dfe69e79a9e8b,0x33be67454ae817337db15877fd4106c5cd5206c5,4.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x35add79c62fdd05932a61c35b96905ca175f0030,Reental-MLG-5
0xf13f74625b9616bdb35b9105b761476e059e9de158424c7e7c7a6140d4caa650,0x3b7455335fc7c3839167ed8fc173405908ffdf15,1.0085,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-TLM-2
0xe5d77b093409f0a2c42df1df007d049ed64339bfce0992aec27f1f05dc37fce4,0xca53dd67cfa553d9e31c377602fb217dff9eadff,2.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xb54d1ee3859a24789d931962b7313bb2a2529785,Reental-SMA-2
0xdd3a601ea6946129911cb0aa1ace1636da50b89302fdd58a062004eebdca90fc,0x820380fea111509a38297fa2971eee5b41a5aeca,13.568,0x001b419f09b1da9886f9290c25ad66887a374181,0x1155e01a8b5eadb437987b28552a8aebe6d45292,Reental-RDO-3
0xf2586ef0a7c0e62077560827017ee79ea1d0f2a5bf46178101eb8a79d98feb55,0x60b3d1920b31da1eedc4e2065ebb7a43a1690113,10.0,0x64f9c8144e8c8faf1743911ebe5f0ae0e3c8a3cd,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-1
0xed9e2d8590edffdd96bbf0ebd3ff1d3bbec1d96b16c9d81d7bcff8cac9d28665,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-RDO-2
0x93e1518bef4d97e079a6bb31862f074a5b52aa026a5e8bbb27e1d93113b2505f,0x820380fea111509a38297fa2971eee5b41a5aeca,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x3323939ed80361335e661ac3db104b3ba17c323a,Reental-RDO-3
0x189e0aa204ba617395ff71f3253b09d1089ec6351dcf3481e722ba6d9da1a0d3,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-RDO-2
0x95318bc04d64d2b78782e888c0e2025cfb8d4f52d47260d7492f57acc76ba998,0x33be67454ae817337db15877fd4106c5cd5206c5,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x1b6e484f4130abb2054b7d05b332d9affbec3b81,Reental-MLG-5
0xc530c626264b6b8cb9c8c57f9badbe7602f2e517c87479330291be87c560827b,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x60dee03e9ca48311121206cff81e5db217981871,Reental-RDO-2
0x7f6ee19690e4035e4f62d3101e519bea132fa8925bd8c45c96a4bb1da9f7fdae,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-RDO-2
0x7213e1b8700fa96435f40364b5aacd843c92b8633929f16acb5fe279e69e5435,0x3b7455335fc7c3839167ed8fc173405908ffdf15,6.60033476,0x3275a41a620de29201b26e60b7306e060e806457,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-2
0xc4a1f435202d0afda0516868577311157017d9728a23a9fb271e87371df0acf0,0x2f1026ff5bd94232050364c81d61a2d15e147209,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,Reental-MIA-1
0x0293bb8115aa16e15367627afd16b57d7036697c4b2719589da78dabfbbda377,0xb7632e6fa54b05846cf20ec3570c6dc948b7a72f,4.98,0x001b419f09b1da9886f9290c25ad66887a374181,0x210de01bb7d9ef70e8b9452ad4e922cc92c70c6f,Reental-ONDA-1
0xe299ac8cd2dcb291178b254ff3feeaffd8d35a6aface12348346929f4448b0b8,0xe7d35f9248ea53943765928c0d9dc027a0129f28,6.83893553,0x001b419f09b1da9886f9290c25ad66887a374181,0x7d1306d880b437da49644245ca0e33caddeb1a78,Reental-MLG-3
0x42d1a87b70f84016045830fff3f0b99b3b91398c8541a98648e6c8c2ef50c5cc,0x3b7455335fc7c3839167ed8fc173405908ffdf15,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x7d1306d880b437da49644245ca0e33caddeb1a78,Reental-TLM-2
0xf4a7d1cc69c9e85e47acad6405cb936a5ab193d569fb095db0813fcd4ad57aa8,0x820380fea111509a38297fa2971eee5b41a5aeca,5.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xb16835315cc5e0f0279688b8cdaa80f99123fdb8,Reental-RDO-3
0xa6b6a80c45ee35e564b662b95ce5d65f60f4026545524d0001104f90720ffc00,0x3b7455335fc7c3839167ed8fc173405908ffdf15,1.0,0x6107da77b7e200de44af71de2e6dbd5faddfcc8c,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-TLM-2
0xb48d0cb41ee76e25211f098cc0d37c4f2abc81c969cdd37176427c8973717531,0x9626bb1cd5536c2a3acc5c0cd98a589d9ea31638,1.88002732,0x3e60bc6f8d814ee1c8e53e0e9bdf11259f6d9e03,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-CDP-2
0x6c5f2a69aab3997cc991f422fb2f1a8f0eb2a754691df8ce70b09ab050262b66,0x55fe4ba4f47410802fb84f2d635098dade71e551,2.23540479,0x3e60bc6f8d814ee1c8e53e0e9bdf11259f6d9e03,0x001b419f09b1da9886f9290c25ad66887a374181,Reental-OND-2
0x5b2dc6f3f8075426b1add1a490ab58f6f7cb5339d3e09989704f96ee98e623de,0x33be67454ae817337db15877fd4106c5cd5206c5,3.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xf4baf08aee50b3ff26ee76334e8d25d08bdf719f,Reental-MLG-5
0xc176b5cfcefe242f6c4203737df23a19443c999ccdbcbd4d6abb5f52734e926b,0xa1bf01d5fdb5ae190853f49585eea6c910eb8937,0.00368296,0x001b419f09b1da9886f9290c25ad66887a374181,0xcd85a5512f7d6ecb2d60256f9975b5f52617db57,Reental-SVQ-4
0x6e37523952a0609560d9d96c359e6bf11178cc8665c97d3771b61ee346aff5e6,0xfd81b5f560700652b1bf73e26662ec4df1469ae3,0.00503019,0x001b419f09b1da9886f9290c25ad66887a374181,0xcd85a5512f7d6ecb2d60256f9975b5f52617db57,Reental-SVQ-5
0x97e905569f32079a88813388414e021e1e0719f65d84a7810ea9ea99a8e6043b,0xfc5e219788a953ad8e71c3b7cb9484695e7f028e,0.00520706,0x001b419f09b1da9886f9290c25ad66887a374181,0xcd85a5512f7d6ecb2d60256f9975b5f52617db57,Reental-SVQ-6
0x926f643ad7deec6d70923de92ca382dbc372aa6e4d1095658b20b4639963a0e3,0x00201c8a6a9fe002423774d505e82f4f9d7b6c62,0.96907105,0x001b419f09b1da9886f9290c25ad66887a374181,0xf4baf08aee50b3ff26ee76334e8d25d08bdf719f,Reental-PUZ-1
0xde933261703712bcb27bc0cdb6d8a368fe3aa74673439e6108b73c34234f13db,0x820380fea111509a38297fa2971eee5b41a5aeca,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x58523dfd74b30d6f9230e782674bb438bcfd8622,Reental-RDO-3
0x63598ff225293e827dce6a68d5bc3aeeb918fd8c515acfc80132e14e491aae7a,0x820380fea111509a38297fa2971eee5b41a5aeca,5.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xf946b798367fdf5afd05d94ed4f1185cbead1788,Reental-RDO-3
0x5aad1a0d016ff91f6cb92e18b734e8c6e985a7e347568219357c46f35764295a,0x454c0841a409b1752a6cf51fa8ed2fd28a6291c6,5.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xf946b798367fdf5afd05d94ed4f1185cbead1788,Reental-RDO-2
0x5bbe1f5cf064879347aba768e968e3c0508877c942f56b487cebb103486685ae,0x33be67454ae817337db15877fd4106c5cd5206c5,5.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xef3c5eadc37eedf181bedf8dd7484f4c169c3d53,Reental-MLG-5
0xde26cafeb960c745a5be86976e05f1e68f5e978e3175bb8e70357d7c9240df9c,0x820380fea111509a38297fa2971eee5b41a5aeca,3.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x1155e01a8b5eadb437987b28552a8aebe6d45292,Reental-RDO-3
0xe2069539e67279d74855ad6918d5cb4823f0f6ae0edb348393195c9173f91a5b,0x820380fea111509a38297fa2971eee5b41a5aeca,1.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x2b80a70d2431794b953ebbff1b976f8ab6cf10d3,Reental-RDO-3
0xbf97bb834df49be1b45d7f617cca54d31cb97d6eb28b34cc79ee1cc49c64e400,0x820380fea111509a38297fa2971eee5b41a5aeca,10.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x1155e01a8b5eadb437987b28552a8aebe6d45292,Reental-RDO-3
0xe4c6c7b2fede60c1b2cce05db4dce9106946ee6749fc2104d9eea6e87d5afa78,0x33be67454ae817337db15877fd4106c5cd5206c5,3.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xef3c5eadc37eedf181bedf8dd7484f4c169c3d53,Reental-MLG-5
0x082552f9d8ec271b5a4a59a99153fe9159f3744aa6d2f50424c05eb0b5e661d5,0xaca38d593f7775334fa1b84a865f19396f62f760,0.8318488,0x001b419f09b1da9886f9290c25ad66887a374181,0x5f86529e7d7d248f7d84854c45777db0e23ac7d0,Reental-MLG-6
0x2e5e64eddc26cca4200c5c4b48a6be11b8de0e8ca2a3bd414db1bef2163dc2c6,0xaca38d593f7775334fa1b84a865f19396f62f760,2.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xf4baf08aee50b3ff26ee76334e8d25d08bdf719f,Reental-MLG-6
0xffe859808e3b2e18253de8a54a506dddead94c504cb2acdccfd4ff62d7977506,0xaca38d593f7775334fa1b84a865f19396f62f760,6.0,0x001b419f09b1da9886f9290c25ad66887a374181,0xa75ef832099e1374635ad44ae64bfa0326a8fc0b,Reental-MLG-6
0xbb17bdbff39bfc12008fcdf71901416a8e5aab4ebe39d6ff6c77be3703b991ee,0x33be67454ae817337db15877fd4106c5cd5206c5,5.57994854,0x001b419f09b1da9886f9290c25ad66887a374181,0x35add79c62fdd05932a61c35b96905ca175f0030,Reental-MLG-5
0x7af2f5e33d8c63660bea5517c8d42e5880b182e03c84e4675c1c00783494d5b9,0x3b7455335fc7c3839167ed8fc173405908ffdf15,1.60033476,0x001b419f09b1da9886f9290c25ad66887a374181,0x4ea686d768703965dbf537ffc4ab04047a83c1d0,Reental-TLM-2
0x6ca103015a300086a816bd6b9d9689b7036e6dbc25c84173834b5fa067da2cb4,0xf1ec7e14489683babdb9299e5f9908d19a8759dc,4.0,0x001b419f09b1da9886f9290c25ad66887a374181,0x2d5149d629a417b369c0c279fb52b93464601469,Reental-MIA-2
